,Difference
荧奎,6.836892184043016e-05
很感兴趣,6.836892184043016e-05
与此相关,6.836892184043016e-05
一览,6.836892184043016e-05
进行曲,6.836892184043016e-05
基里,6.836892184043016e-05
射导,6.83435044223136e-05
走钢丝,6.83435044223136e-05
大灾难,6.83435044223136e-05
生战生,6.83435044223136e-05
磨刀霍霍,6.83435044223136e-05
再射导,6.83435044223136e-05
排雷,6.83435044223136e-05
筑路,6.831452790263724e-05
战友,6.831452790263724e-05
士官,6.831452790263724e-05
蓝盔,6.831452790263724e-05
改名,6.831452790263724e-05
常备,6.831452790263724e-05
热季,6.831452790263724e-05
威武之师,6.831452790263724e-05
警戒,6.831452790263724e-05
米处,6.831452790263724e-05
达尔富尔,6.831452790263724e-05
难耐,6.831452790263724e-05
炸响,6.831452790263724e-05
营地,6.831452790263724e-05
接诊,6.831452790263724e-05
耸立,6.831452790263724e-05
壮行,6.831452790263724e-05
白天,6.831452790263724e-05
安息,6.831452790263724e-05
出征,6.831452790263724e-05
设伏,6.831452790263724e-05
警队,6.831452790263724e-05
直逼,6.831452790263724e-05
9400,6.831452790263724e-05
余枚,6.831452790263724e-05
第四批,6.831452790263724e-05
万余公里,6.831452790263724e-05
供水系统,6.831452790263724e-05
终结,6.826874522239596e-05
不容置疑,6.8216435236785e-05
应能,6.81995243109702e-05
不分性别,6.81995243109702e-05
地址,6.81995243109702e-05
互联网协议,6.81995243109702e-05
科技界,6.81995243109702e-05
还应,6.81995243109702e-05
同场竞技,6.81995243109702e-05
多思,6.81995243109702e-05
巴西政府,6.81995243109702e-05
对外关系部,6.81995243109702e-05
工业产值,6.819544928113972e-05
一甲子,6.814571880767524e-05
亚非会议,6.814571880767524e-05
锡兰,6.814571880767524e-05
转入,6.808104879054866e-05
执政党,6.807318160866971e-05
成片,6.80664780113938e-05
聚点,6.80664780113938e-05
首达,6.80664780113938e-05
医护人员,6.805714360714481e-05
突出表现,6.803414800342128e-05
这颗,6.801154714681125e-05
太平,6.800564307879269e-05
8500,6.795763872986525e-05
特勒,6.795763872986525e-05
阿尔巴,6.792813233877608e-05
扎伊说,6.792813233877608e-05
把关,6.792813233877608e-05
仁人,6.792813233877608e-05
就亚,6.792813233877608e-05
必兴,6.792813233877608e-05
对亚,6.792813233877608e-05
马达加斯加,6.792813233877608e-05
配电,6.792813233877608e-05
系统升级,6.792813233877608e-05
精简,6.792813233877608e-05
哈马德,6.792813233877608e-05
该行,6.792813233877608e-05
事者,6.792813233877608e-05
如今已是,6.792813233877608e-05
倾心,6.792813233877608e-05
无一例外,6.790328459406282e-05
安巴尔,6.788735524243368e-05
发布公告,6.788735524243368e-05
创近,6.788735524243368e-05
援助团,6.788735524243368e-05
1045,6.788735524243368e-05
哈希,6.788735524243368e-05
国内安全,6.788735524243368e-05
时才,6.779024090021094e-05
心灰意冷,6.779024090021094e-05
授人以渔,6.779024090021094e-05
有外,6.779024090021094e-05
第六十九,6.779024090021094e-05
媒称,6.779024090021094e-05
库泰萨,6.779024090021094e-05
访非,6.779024090021094e-05
朱利叶,6.779024090021094e-05
折损,6.779024090021094e-05
远不如,6.778840096396828e-05
水乡,6.778840096396828e-05
互联网安全,6.778840096396828e-05
取之不尽,6.778840096396828e-05
片中,6.778840096396828e-05
国之交在民,6.778840096396828e-05
普及率,6.778840096396828e-05
肩并肩,6.778840096396828e-05
宝物,6.778840096396828e-05
交流思想,6.778840096396828e-05
所阻,6.77837174418784e-05
继二,6.77837174418784e-05
佼佼者,6.77837174418784e-05
所扰,6.77837174418784e-05
创新力,6.776137195022811e-05
现今,6.773596170399107e-05
相距,6.77346592531797e-05
知者,6.772222793330376e-05
上要,6.760343814725021e-05
贬值,6.757680163656395e-05
项中,6.755479379374658e-05
大财团,6.755479379374658e-05
费城,6.755479379374658e-05
用处,6.755479379374658e-05
募捐,6.755479379374658e-05
转战,6.755479379374658e-05
雷对,6.755479379374658e-05
只身一人,6.755479379374658e-05
亚伯,6.755479379374658e-05
克鲁兹,6.755479379374658e-05
安然无事,6.755479379374658e-05
参选者,6.755479379374658e-05
参选,6.755479379374658e-05
筹得,6.755479379374658e-05
电视网,6.755479379374658e-05
吸呐,6.755479379374658e-05
步行,6.755479379374658e-05
投票率,6.755479379374658e-05
女士,6.755479379374658e-05
但太多,6.755479379374658e-05
选举法,6.755479379374658e-05
佛罗里达,6.755479379374658e-05
组织者,6.755479379374658e-05
可疑,6.754911096564105e-05
其大者,6.749507292131625e-05
洋里,6.749434590390487e-05
马在,6.749434590390487e-05
有洋,6.749434590390487e-05
鲍里斯,6.749434590390487e-05
传统节日,6.749434590390487e-05
彩旗,6.749434590390487e-05
丹中,6.749434590390487e-05
294,6.749434590390487e-05
元宵节,6.749434590390487e-05
极其丰富,6.749434590390487e-05
光顾,6.749434590390487e-05
特邀,6.749434590390487e-05
借助于,6.749434590390487e-05
马来,6.749434590390487e-05
耐劳,6.749434590390487e-05
匈牙利,6.749434590390487e-05
华人社区,6.749434590390487e-05
增强活力,6.749434590390487e-05
舞龙,6.749434590390487e-05
异域,6.749434590390487e-05
托宁,6.749434590390487e-05
场景,6.74848713443461e-05
刘一,6.745787442029293e-05
交流会,6.745787442029293e-05
村农民,6.745787442029293e-05
京郊,6.745787442029293e-05
夏蒙尼,6.745787442029293e-05
杨扬,6.745787442029293e-05
德湖,6.745787442029293e-05
叶乔波,6.745787442029293e-05
雕刻,6.745787442029293e-05
爬起来,6.745787442029293e-05
用长,6.745787442029293e-05
谷斌,6.745787442029293e-05
滑雪运动,6.745787442029293e-05
十二生肖,6.745787442029293e-05
普莱西,6.745787442029293e-05
李妮娜,6.745787442029293e-05
庞清,6.745787442029293e-05
名将,6.745787442029293e-05
绘出,6.745787442029293e-05
初登,6.745787442029293e-05
凝神静听,6.745787442029293e-05
自闭症,6.745787442029293e-05
观后,6.745787442029293e-05
色泽,6.745787442029293e-05
佟健,6.745787442029293e-05
郝建云,6.745787442029293e-05
写信,6.745787442029293e-05
后盾,6.745787442029293e-05
首枚,6.745787442029293e-05
瞒报,6.741593859458427e-05
楷模,6.741147100327026e-05
废除,6.737826517984482e-05
交付,6.736996686840191e-05
虽难,6.733905256721667e-05
差池,6.733905256721667e-05
收锚,6.733905256721667e-05
可循,6.733905256721667e-05
渡过,6.733905256721667e-05
后路,6.733905256721667e-05
更替,6.733905256721667e-05
可退,6.733905256721667e-05
齿轮,6.733905256721667e-05
开弓,6.733905256721667e-05
时间跨度,6.733905256721667e-05
闻风而动,6.733905256721667e-05
之日,6.733905256721667e-05
破船,6.733905256721667e-05
雷电交加,6.733905256721667e-05
顾此失彼,6.733905256721667e-05
十年磨一剑,6.733905256721667e-05
远洋航行,6.733905256721667e-05
虽远,6.733905256721667e-05
云诡波,6.733905256721667e-05
必至,6.733905256721667e-05
后现代,6.733373476560601e-05
缘于,6.729451055875667e-05
石油输出国组织,6.729451055875667e-05
涨到,6.729451055875667e-05
大涨大跌,6.729451055875667e-05
中东战争,6.729451055875667e-05
价值规律,6.729451055875667e-05
能源供应,6.729451055875667e-05
石油市场,6.729451055875667e-05
逆向,6.729451055875667e-05
重夺,6.729451055875667e-05
探明,6.729451055875667e-05
跳水,6.729451055875667e-05
阿以,6.729451055875667e-05
下探,6.729451055875667e-05
产油量,6.729451055875667e-05
季耶夫,6.729451055875667e-05
托拉斯,6.729451055875667e-05
主动权,6.729451055875667e-05
保价,6.729451055875667e-05
提价,6.729451055875667e-05
原油价格,6.729451055875667e-05
神话,6.729356393434957e-05
只花,6.727677201643476e-05
中立性,6.727677201643476e-05
一票否决权,6.727677201643476e-05
股份,6.727677201643476e-05
股本,6.727677201643476e-05
新加坡政府,6.727677201643476e-05
政务,6.727677201643476e-05
杨莉明,6.727677201643476e-05
交通部,6.727677201643476e-05
霍基,6.727677201643476e-05
刻意追求,6.727677201643476e-05
择优,6.727677201643476e-05
哈特,6.727677201643476e-05
为亚,6.727677201643476e-05
开发性,6.727677201643476e-05
国库,6.727677201643476e-05
吴年,6.725560100021542e-05
胞波,6.725560100021542e-05
引起争议,6.725560100021542e-05
下载,6.725560100021542e-05
缅方,6.725560100021542e-05
过路费,6.725560100021542e-05
中孟印,6.725560100021542e-05
建成投产,6.725560100021542e-05
时有发生,6.722791088464096e-05
诺贝尔文学奖,6.718644601986407e-05
千秋,6.718571864760806e-05
百种,6.717068849710458e-05
希伯来文,6.717068849710458e-05
修睦,6.717068849710458e-05
百岁老人,6.717068849710458e-05
再传,6.717068849710458e-05
美索不达米亚,6.717068849710458e-05
波斯,6.717068849710458e-05
茶马,6.717068849710458e-05
古文明,6.717068849710458e-05
蒙古,6.717068849710458e-05
样式,6.717068849710458e-05
赖账,6.7165172839935e-05
不义,6.716179245346625e-05
动车组,6.716179245346625e-05
下线,6.716179245346625e-05
中下游,6.716179245346625e-05
恢复元气,6.716179245346625e-05
剧增,6.716179245346625e-05
伊中,6.716179245346625e-05
良好环境,6.71403950896118e-05
盟军,6.712709726516475e-05
曝出,6.707099546008613e-05
其同,6.702433810899164e-05
产品成本,6.702433810899164e-05
应于,6.702433810899164e-05
欧委会,6.702433810899164e-05
退一步讲,6.702433810899164e-05
顾虑重重,6.702433810899164e-05
价格优势,6.702433810899164e-05
兵行诡道,6.702433810899164e-05
日落,6.702433810899164e-05
直到现在,6.702433810899164e-05
法律义务,6.702433810899164e-05
倾销幅度,6.702433810899164e-05
响起,6.700694412442796e-05
甚广,6.696104204284251e-05
埋设,6.696104204284251e-05
天公,6.696104204284251e-05
献计献策,6.696104204284251e-05
开班,6.696104204284251e-05
照搬照套,6.696104204284251e-05
汇聚一堂,6.695352862804323e-05
倍数,6.693831573300882e-05
算式,6.693831573300882e-05
当二,6.693831573300882e-05
聚合,6.693244072933011e-05
命运多舛,6.693233961956758e-05
中东部,6.693233961956758e-05
贵客,6.693233961956758e-05
562,6.693233961956758e-05
地理坐标,6.693233961956758e-05
国在,6.693233961956758e-05
两访,6.693233961956758e-05
添新彩,6.693233961956758e-05
瓦津基,6.693233961956758e-05
件数,6.693233961956758e-05
各省市,6.693233961956758e-05
划出,6.690569916649382e-05
全球战略,6.688021103079013e-05
渐进,6.682488424491685e-05
出中哈,6.68092827666769e-05
三级跳,6.68092827666769e-05
阿克,6.68092827666769e-05
哈近,6.68092827666769e-05
哈中,6.68092827666769e-05
沥青厂,6.68092827666769e-05
烧煤,6.68092827666769e-05
无处不在,6.68052679847372e-05
保障机制,6.678427744627845e-05
同下任,6.678427744627845e-05
克拉尔,6.678427744627845e-05
一千,6.678427744627845e-05
数百次,6.678427744627845e-05
宝贵意见,6.678427744627845e-05
国等,6.678427744627845e-05
共近,6.678427744627845e-05
依赖于,6.678427744627845e-05
电视电话会议,6.678427744627845e-05
百场,6.678427744627845e-05
确保重点,6.678427744627845e-05
麻痹,6.678170408441346e-05
工资,6.673921070312666e-05
研制,6.669621796498735e-05
1992,6.66943435594321e-05
之二,6.666525389011068e-05
那一刻,6.662426012626541e-05
雄安将,6.659136122511853e-05
每条,6.659136122511853e-05
珠三角,6.659136122511853e-05
上海浦东新区,6.659136122511853e-05
加粗,6.659136122511853e-05
深圳经济特区,6.659136122511853e-05
深圳特区,6.659136122511853e-05
莫过于,6.659136122511853e-05
对雄安,6.659136122511853e-05
几十年如一日,6.659136122511853e-05
图纸,6.659136122511853e-05
浦东新区,6.659136122511853e-05
616,6.659136122511853e-05
白洋淀,6.659136122511853e-05
闪光,6.652717277772502e-05
大潮,6.651811664241491e-05
脱节,6.650889026651156e-05
民生,6.64376856816945e-05
澎湖群岛,6.641474160140998e-05
九州,6.641474160140998e-05
本州,6.641474160140998e-05
各项规定,6.641474160140998e-05
离岛,6.641474160140998e-05
满洲,6.641474160140998e-05
偷梁换柱,6.641474160140998e-05
无名,6.641474160140998e-05
不外乎,6.637422252759035e-05
对捷,6.628603143234645e-05
遗时,6.628603143234645e-05
动画片,6.628603143234645e-05
水路,6.628603143234645e-05
同裳,6.628603143234645e-05
一列,6.628603143234645e-05
之轻,6.628603143234645e-05
变形记,6.628603143234645e-05
卡夫卡,6.628603143234645e-05
信不弃,6.628603143234645e-05
布加勒斯特,6.628603143234645e-05
蜚声,6.628603143234645e-05
鼹鼠,6.628603143234645e-05
哈谢克,6.628603143234645e-05
山顶,6.628603143234645e-05
昆德拉,6.628603143234645e-05
胆小,6.628603143234645e-05
好兵,6.628603143234645e-05
帅克,6.628603143234645e-05
同袍,6.628603143234645e-05
场面,6.62226598959466e-05
冬季运动,6.618644006117602e-05
奥运村,6.618644006117602e-05
再续,6.618644006117602e-05
规章制度,6.618644006117602e-05
第一声,6.618644006117602e-05
京张,6.618644006117602e-05
赛区,6.618644006117602e-05
延庆,6.618644006117602e-05
贝特,6.618644006117602e-05
体育产业,6.618644006117602e-05
财务管理,6.618644006117602e-05
国际奥林匹克委员会,6.618644006117602e-05
治气,6.618644006117602e-05
满怀豪情,6.618644006117602e-05
赞不绝口,6.618644006117602e-05
繁荣富强,6.618644006117602e-05
治水,6.618644006117602e-05
河北省,6.618644006117602e-05
舒马赫,6.618644006117602e-05
突出成绩,6.618644006117602e-05
纽约联合国总部,6.612920136413289e-05
眼皮子,6.608497418427382e-05
劳尔,6.608497418427382e-05
底下,6.608497418427382e-05
自顾,6.608497418427382e-05
施加影响,6.608497418427382e-05
哥伦比亚政府,6.608497418427382e-05
瞭望台,6.602718703768086e-05
复趋,6.602718703768086e-05
一批,6.59863651788561e-05
照明灯,6.597142767314695e-05
麦肯锡公司,6.597142767314695e-05
成正比,6.597142767314695e-05
克洛斯,6.597142767314695e-05
霍安,6.597142767314695e-05
日设,6.597142767314695e-05
普遍规律,6.597142767314695e-05
资金不足,6.597142767314695e-05
正由,6.597142767314695e-05
大都会,6.597142767314695e-05
演完,6.594898141143714e-05
美菲等国,6.594898141143714e-05
其余,6.594898141143714e-05
案菲方,6.594898141143714e-05
尽到,6.594898141143714e-05
搭配,6.594898141143714e-05
柳井,6.594898141143714e-05
德国籍,6.594898141143714e-05
改过去,6.594898141143714e-05
反转,6.594898141143714e-05
太烂,6.594898141143714e-05
选任,6.594898141143714e-05
所请,6.594898141143714e-05
轻狂,6.594898141143714e-05
玩偶,6.594898141143714e-05
剧透,6.594898141143714e-05
口称,6.594898141143714e-05
荷兰籍,6.594898141143714e-05
未卜先知,6.594898141143714e-05
裁决书,6.594898141143714e-05
鲁姆,6.594898141143714e-05
一出戏,6.594898141143714e-05
高收视率,6.594898141143714e-05
边界谈判,6.593648924309688e-05
总长度,6.593648924309688e-05
名册,6.588801338802211e-05
之徒,6.587627276878207e-05
事业心,6.58556782874541e-05
预感,6.58382576360513e-05
起笔,6.58382576360513e-05
要紧,6.58382576360513e-05
怪物,6.58382576360513e-05
听过,6.58382576360513e-05
语速,6.58382576360513e-05
平生,6.58382576360513e-05
一脱,6.58382576360513e-05
娜拉,6.58382576360513e-05
博客,6.58382576360513e-05
眼神,6.58382576360513e-05
同后,6.58382576360513e-05
波特,6.58382576360513e-05
代际,6.58382576360513e-05
通过观察,6.58382576360513e-05
佐伊,6.58382576360513e-05
两派,6.58382576360513e-05
叛徒,6.58382576360513e-05
开头,6.58382576360513e-05
出走,6.58382576360513e-05
女议员,6.58382576360513e-05
针尖对麦芒,6.58382576360513e-05
罗琳,6.58382576360513e-05
考克斯,6.58382576360513e-05
龃龉,6.583107044391139e-05
选在,6.582685234108396e-05
双倍,6.582685234108396e-05
癫狂,6.582685234108396e-05
恢复主权,6.582685234108396e-05
悔恨,6.582685234108396e-05
为国牺牲,6.582685234108396e-05
河野,6.582685234108396e-05
率众,6.582685234108396e-05
赌局,6.582685234108396e-05
历任,6.582685234108396e-05
万岁,6.582685234108396e-05
坦克,6.582685234108396e-05
志在必得,6.582685234108396e-05
固步自封,6.581875488269589e-05
举行,6.576918802869702e-05
万哈宁,6.573014224876482e-05
外事委员会,6.573014224876482e-05
光点,6.573014224876482e-05
共同语言,6.573014224876482e-05
芬华,6.573014224876482e-05
森林工业,6.573014224876482e-05
同具,6.573014224876482e-05
541,6.573014224876482e-05
第十五届,6.573014224876482e-05
言语,6.565938212365927e-05
应予,6.564716791277105e-05
山住,6.564716791277105e-05
教室,6.564716791277105e-05
读物,6.564716791277105e-05
东京都,6.564716791277105e-05
称呼,6.563884080925939e-05
一条心,6.561464465013709e-05
上山,6.561464465013709e-05
文卫,6.561464465013709e-05
滚石,6.561464465013709e-05
纳米技术,6.561464465013709e-05
科教,6.561464465013709e-05
失色,6.561464465013709e-05
紧紧围绕,6.561464465013709e-05
一打,6.561464465013709e-05
五国间,6.561464465013709e-05
各轮,6.558407632733573e-05
埃德温,6.558407632733573e-05
放行,6.558407632733573e-05
举以,6.558407632733573e-05
不畅,6.558407632733573e-05
imf2010,6.558407632733573e-05
杜鲁门,6.558407632733573e-05
欲流,6.555518829647046e-05
舍夫,6.555518829647046e-05
必浚,6.555518829647046e-05
埃萨姆,6.555518829647046e-05
努雷,6.555518829647046e-05
之远者,6.555518829647046e-05
长者,6.555518829647046e-05
泉源,6.555518829647046e-05
求木,6.555518829647046e-05
繁重,6.552778973743582e-05
先后,6.550539282998142e-05
事先,6.550082072359173e-05
来定,6.542020791307497e-05
投诉,6.542020791307497e-05
